"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"pob_activa";"resto_poblacion";"ed_superior_porcentaje"
"7649";10;"Los Lagos";102;"Chiloé";10210;"Quinchao";2034;529;7432;0,071178686759957
"7650";10;"Los Lagos";102;"Chiloé";10210;"Quinchao";2035;510;7431;0,0686314089624546
"7651";10;"Los Lagos";103;"Osorno";10301;"Osorno";2002;20993;130585;0,160761190029483
"7652";10;"Los Lagos";103;"Osorno";10301;"Osorno";2003;20918;132071;0,158384505303965
"7653";10;"Los Lagos";103;"Osorno";10301;"Osorno";2004;20884;133461;0,156480170236998
"7654";10;"Los Lagos";103;"Osorno";10301;"Osorno";2005;20952;134697;0,155549121361278
"7655";10;"Los Lagos";103;"Osorno";10301;"Osorno";2006;21215;135780;0,15624539696568
"7656";10;"Los Lagos";103;"Osorno";10301;"Osorno";2007;21475;136818;0,156960341475537
"7657";10;"Los Lagos";103;"Osorno";10301;"Osorno";2008;21799;137942;0,158030186600165
"7658";10;"Los Lagos";103;"Osorno";10301;"Osorno";2009;22005;139234;0,158043294023012
"7659";10;"Los Lagos";103;"Osorno";10301;"Osorno";2010;22089;140534;0,157179045640201
"7660";10;"Los Lagos";103;"Osorno";10301;"Osorno";2011;22114;141868;0,155877294386331
"7661";10;"Los Lagos";103;"Osorno";10301;"Osorno";2012;22047;143168;0,153993909253464
"7662";10;"Los Lagos";103;"Osorno";10301;"Osorno";2013;21811;144438;0,15100596795857
"7663";10;"Los Lagos";103;"Osorno";10301;"Osorno";2014;21340;145901;0,146263562278531
"7664";10;"Los Lagos";103;"Osorno";10301;"Osorno";2015;20827;147386;0,141309215257894
"7665";10;"Los Lagos";103;"Osorno";10301;"Osorno";2016;20216;148971;0,13570426458841
"7666";10;"Los Lagos";103;"Osorno";10301;"Osorno";2017;19670;150459;0,130733289467563
"7667";10;"Los Lagos";103;"Osorno";10301;"Osorno";2018;19379;151854;0,127615999578543
"7668";10;"Los Lagos";103;"Osorno";10301;"Osorno";2019;19138;153198;0,124923301870782
"7669";10;"Los Lagos";103;"Osorno";10301;"Osorno";2020;18844;154566;0,12191555710829
"7670";10;"Los Lagos";103;"Osorno";10301;"Osorno";2021;18498;155771;0,118751243813033
"7671";10;"Los Lagos";103;"Osorno";10301;"Osorno";2022;18135;156863;0,11561043713304
"7672";10;"Los Lagos";103;"Osorno";10301;"Osorno";2023;17849;157821;0,113096482724099
"7673";10;"Los Lagos";103;"Osorno";10301;"Osorno";2024;17552;158752;0,110562386615602
"7674";10;"Los Lagos";103;"Osorno";10301;"Osorno";2025;17446;159450;0,109413609281907
"7675";10;"Los Lagos";103;"Osorno";10301;"Osorno";2026;17434;160012;0,108954328425368
"7676";10;"Los Lagos";103;"Osorno";10301;"Osorno";2027;17357;160597;0,108077984022117
"7677";10;"Los Lagos";103;"Osorno";10301;"Osorno";2028;17331;161087;0,107587825212463
"7678";10;"Los Lagos";103;"Osorno";10301;"Osorno";2029;17214;161626;0,106505141499511
"7679";10;"Los Lagos";103;"Osorno";10301;"Osorno";2030;17076;162139;0,105317042784278
"7680";10;"Los Lagos";103;"Osorno";10301;"Osorno";2031;16870;162686;0,103696691786632
"7681";10;"Los Lagos";103;"Osorno";10301;"Osorno";2032;16699;163152;0,102352407570854
"7682";10;"Los Lagos";103;"Osorno";10301;"Osorno";2033;16392;163702;0,100133168806734
"7683";10;"Los Lagos";103;"Osorno";10301;"Osorno";2034;15930;164364;0,0969190333649704
"7684";10;"Los Lagos";103;"Osorno";10301;"Osorno";2035;15481;164959;0,0938475621214969
"7685";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2002;1189;9347;0,127206590349845
"7686";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2003;1176;9237;0,12731406300747
"7687";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2004;1166;9128;0,127738825591586
"7688";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2005;1160;9020;0,12860310421286
"7689";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2006;1167;8911;0,130961732689934
"7690";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2007;1175;8804;0,133462062698773
"7691";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2008;1188;8712;0,136363636363636
"7692";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2009;1195;8631;0,138454408527401
"7693";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2010;1194;8562;0,139453398738612
"7694";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2011;1194;8494;0,140569813986343
"7695";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2012;1188;8430;0,140925266903915
"7696";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2013;1173;8369;0,140160114709045
"7697";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2014;1149;8319;0,138117562206996
"7698";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2015;1120;8279;0,135282038893586
"7699";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2016;1084;8251;0,131378014786087
"7700";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2017;1056;8217;0,1285140562249
"7701";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2018;1030;8213;0,125410933885304
"7702";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2019;1006;8210;0,122533495736906
"7703";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2020;981;8211;0,119473876507125
"7704";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2021;952;8207;0,115998537833557
"7705";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2022;926;8197;0,112968159082591
"7706";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2023;904;8185;0,110445937690898
"7707";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2024;889;8167;0,1088526998898
"7708";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2025;868;8157;0,10641167095746
"7709";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2026;859;8136;0,105580137659784
"7710";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2027;850;8116;0,104731394775752
"7711";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2028;840;8097;0,103742126713598
"7712";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2029;829;8081;0,102586313575053
"7713";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2030;818;8066;0,10141333994545
"7714";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2031;806;8054;0,100074497144276
"7715";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2032;788;8046;0,0979368630375342
"7716";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2033;775;8036;0,0964410154305625
"7717";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2034;747;8037;0,0929451287793953
"7718";10;"Los Lagos";103;"Osorno";10302;"Puerto Octay";2035;724;8036;0,0900945744151319
"7719";10;"Los Lagos";103;"Osorno";10303;"Purranque";2002;2442;19166;0,127413127413127
"7720";10;"Los Lagos";103;"Osorno";10303;"Purranque";2003;2424;19113;0,126824674305447
"7721";10;"Los Lagos";103;"Osorno";10303;"Purranque";2004;2417;19050;0,126876640419948
"7722";10;"Los Lagos";103;"Osorno";10303;"Purranque";2005;2419;18980;0,127449947312961
"7723";10;"Los Lagos";103;"Osorno";10303;"Purranque";2006;2456;18891;0,13000899899423
"7724";10;"Los Lagos";103;"Osorno";10303;"Purranque";2007;2478;18819;0,131675434401403
"7725";10;"Los Lagos";103;"Osorno";10303;"Purranque";2008;2515;18763;0,134040398656931
"7726";10;"Los Lagos";103;"Osorno";10303;"Purranque";2009;2536;18737;0,135347174040668
"7727";10;"Los Lagos";103;"Osorno";10303;"Purranque";2010;2541;18718;0,135751682872102
"7728";10;"Los Lagos";103;"Osorno";10303;"Purranque";2011;2542;18708;0,135877699379944
"7729";10;"Los Lagos";103;"Osorno";10303;"Purranque";2012;2541;18692;0,135940509308795
"7730";10;"Los Lagos";103;"Osorno";10303;"Purranque";2013;2511;18685;0,134385871019534
"7731";10;"Los Lagos";103;"Osorno";10303;"Purranque";2014;2461;18702;0,131590204256229
"7732";10;"Los Lagos";103;"Osorno";10303;"Purranque";2015;2401;18732;0,128176382660688
"7733";10;"Los Lagos";103;"Osorno";10303;"Purranque";2016;2335;18776;0,12436088623775
"7734";10;"Los Lagos";103;"Osorno";10303;"Purranque";2017;2276;18816;0,120960884353741
"7735";10;"Los Lagos";103;"Osorno";10303;"Purranque";2018;2224;18860;0,117921527041357
"7736";10;"Los Lagos";103;"Osorno";10303;"Purranque";2019;2177;18904;0,115160812526449
"7737";10;"Los Lagos";103;"Osorno";10303;"Purranque";2020;2128;18952;0,112283663993246
"7738";10;"Los Lagos";103;"Osorno";10303;"Purranque";2021;2070;18990;0,109004739336493
"7739";10;"Los Lagos";103;"Osorno";10303;"Purranque";2022;2014;19014;0,105921952245714
"7740";10;"Los Lagos";103;"Osorno";10303;"Purranque";2023;1969;19029;0,103473645488465
"7741";10;"Los Lagos";103;"Osorno";10303;"Purranque";2024;1920;19048;0,100797984040319
"7742";10;"Los Lagos";103;"Osorno";10303;"Purranque";2025;1897;19040;0,0996323529411765
"7743";10;"Los Lagos";103;"Osorno";10303;"Purranque";2026;1879;19029;0,0987440222817804
"7744";10;"Los Lagos";103;"Osorno";10303;"Purranque";2027;1869;19011;0,0983115038661827
"7745";10;"Los Lagos";103;"Osorno";10303;"Purranque";2028;1846;19004;0,097137444748474
"7746";10;"Los Lagos";103;"Osorno";10303;"Purranque";2029;1823;18996;0,0959675721204464
"7747";10;"Los Lagos";103;"Osorno";10303;"Purranque";2030;1794;18993;0,0944558521560575
"7748";10;"Los Lagos";103;"Osorno";10303;"Purranque";2031;1761;19000;0,0926842105263158
"7749";10;"Los Lagos";103;"Osorno";10303;"Purranque";2032;1733;18997;0,0912249302521451
"7750";10;"Los Lagos";103;"Osorno";10303;"Purranque";2033;1688;19009;0,088800042085328
"7751";10;"Los Lagos";103;"Osorno";10303;"Purranque";2034;1635;19032;0,0859079445145019
"7752";10;"Los Lagos";103;"Osorno";10303;"Purranque";2035;1579;19054;0,0828697386375564
"7753";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2002;1385;9970;0,138916750250752
"7754";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2003;1376;10002;0,137572485502899
"7755";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2004;1369;10034;0,136436117201515
"7756";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2005;1369;10051;0,136205352701224
"7757";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2006;1387;10059;0,137886469828015
"7758";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2007;1401;10068;0,139153754469607
"7759";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2008;1419;10087;0,140676117775354
"7760";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2009;1428;10120;0,141106719367589
"7761";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2010;1436;10145;0,141547560374569
"7762";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2011;1428;10187;0,140178659075292
"7763";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2012;1423;10217;0,139277674464128
"7764";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2013;1405;10249;0,137086545028783
"7765";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2014;1372;10294;0,133281523217408
"7766";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2015;1338;10341;0,1293878735132
"7767";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2016;1295;10399;0,12453120492355
"7768";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2017;1260;10448;0,120597243491577
"7769";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2018;1232;10501;0,117322159794305
"7770";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2019;1210;10550;0,114691943127962
"7771";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2020;1186;10601;0,111876238090746
"7772";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2021;1157;10643;0,108709950202011
"7773";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2022;1128;10681;0,105608089130231
"7774";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2023;1103;10710;0,102987861811391
"7775";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2024;1079;10739;0,100474904553497
"7776";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2025;1067;10756;0,0992004462625511
"7777";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2026;1062;10764;0,0986622073578595
"7778";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2027;1051;10779;0,0975044067167641
"7779";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2028;1047;10785;0,0970792767732962
"7780";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2029;1033;10800;0,0956481481481481
"7781";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2030;1021;10815;0,0944059177068886
"7782";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2031;1003;10829;0,0926216640502355
"7783";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2032;988;10846;0,0910934906878112
"7784";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2033;962;10866;0,0885330388367385
"7785";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2034;928;10901;0,0851298046050821
"7786";10;"Los Lagos";103;"Osorno";10304;"Puyehue";2035;904;10921;0,0827763025363978
"7787";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2002;1765;13547;0,13028714844615
"7788";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2003;1740;13473;0,1291471832554
"7789";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2004;1715;13403;0,127956427665448
"7790";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2005;1704;13323;0,12789912181941
"7791";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2006;1711;13234;0,129288197068158
"7792";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2007;1713;13157;0,13019685338603
"7793";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2008;1725;13090;0,131779984721161
"7794";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2009;1728;13044;0,13247470101196
"7795";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2010;1713;13012;0,131647709806333
"7796";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2011;1699;12989;0,130802987142967
"7797";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2012;1675;12958;0,129263775273962
"7798";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2013;1644;12930;0,127146171693735
"7799";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2014;1594;12922;0,123355517721715
"7800";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2015;1542;12920;0,119349845201238
"7801";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2016;1480;12936;0,114409400123686
"7802";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2017;1436;12937;0,110999458916287
"7803";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2018;1400;12935;0,108233475067646
"7804";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2019;1362;12941;0,105246889730314
"7805";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2020;1328;12947;0,102572024407199
"7806";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2021;1288;12941;0,0995286299358628
"7807";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2022;1249;12934;0,0965671872583887
"7808";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2023;1218;12915;0,0943089430894309
"7809";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2024;1180;12905;0,0914374273537389
"7810";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2025;1164;12873;0,0904218130971801
"7811";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2026;1150;12841;0,0895568880928277
"7812";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2027;1139;12807;0,0889357382681346
"7813";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2028;1126;12776;0,0881340012523481
"7814";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2029;1109;12746;0,0870076886866468
"7815";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2030;1090;12723;0,0856716183290104
"7816";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2031;1066;12703;0,0839171849169488
"7817";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2032;1046;12681;0,0824856083905055
"7818";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2033;1019;12666;0,0804516027159324
"7819";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2034;983;12655;0,0776768075859344
"7820";10;"Los Lagos";103;"Osorno";10305;"Río Negro";2035;949;12643;0,0750612987423871
"7821";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2002;960;8212;0,11690209449586
"7822";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2003;934;8092;0,115422639644093
"7823";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2004;912;7980;0,114285714285714
"7824";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2005;898;7866;0,114162217137046
"7825";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2006;889;7762;0,11453233702654
"7826";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2007;879;7665;0,1146771037182
"7827";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2008;872;7579;0,115054756564191
"7828";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2009;863;7510;0,11491344873502
"7829";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2010;850;7440;0,114247311827957
"7830";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2011;834;7381;0,112992819401165
"7831";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2012;819;7320;0,111885245901639
"7832";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2013;794;7269;0,1092309808777
"7833";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2014;760;7228;0,105146651909242
"7834";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2015;727;7193;0,101070485193939
"7835";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2016;692;7162;0,0966210555710695
"7836";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2017;654;7140;0,0915966386554622
"7837";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2018;636;7103;0,0895396311417711
"7838";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2019;624;7066;0,0883102179450892
"7839";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2020;603;7036;0,0857021034678795
"7840";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2021;580;7010;0,0827389443651926
"7841";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2022;557;6979;0,0798108611548932
"7842";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2023;540;6942;0,0777873811581677
"7843";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2024;521;6903;0,0754744314066348
"7844";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2025;510;6869;0,0742466152278352
"7845";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2026;502;6830;0,0734992679355783
"7846";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2027;493;6790;0,0726067746686303
"7847";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2028;482;6759;0,0713123243083296
"7848";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2029;475;6720;0,0706845238095238
"7849";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2030;464;6683;0,0694298967529553
"7850";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2031;447;6662;0,0670969678775143
"7851";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2032;441;6626;0,0665559915484455
"7852";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2033;425;6600;0,0643939393939394
"7853";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2034;410;6577;0,0623384521818458
"7854";10;"Los Lagos";103;"Osorno";10306;"San Juan de la Costa";2035;395;6553;0,0602777353883717
"7855";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2002;1142;9383;0,12170947458169
"7856";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2003;1132;9386;0,120605156616237
"7857";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2004;1127;9380;0,120149253731343
"7858";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2005;1128;9368;0,120409906063194
"7859";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2006;1137;9357;0,12151330554665
"7860";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2007;1148;9339;0,122925366741621
"7861";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2008;1160;9334;0,124276837368759
"7862";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2009;1168;9345;0,124986623863028
"7863";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2010;1167;9352;0,124786142001711
"7864";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2011;1163;9371;0,124106285348415
"7865";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2012;1157;9382;0,12332125346408
"7866";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2013;1139;9397;0,121208896456316
"7867";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2014;1109;9423;0,117690756659238
"7868";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2015;1080;9451;0,114273621838959
"7869";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2016;1048;9485;0,11049024775962
"7870";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2017;1014;9520;0,106512605042017
"7871";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2018;991;9550;0,103769633507853
"7872";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2019;969;9578;0,101169346418877
"7873";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2020;946;9607;0,0984698657229104
"7874";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2021;919;9637;0,0953616270623638
"7875";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2022;894;9654;0,0926041019266625
"7876";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2023;873;9670;0,0902792140641158
"7877";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2024;851;9686;0,0878587652281644
"7878";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2025;839;9683;0,0866467004027677
"7879";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2026;831;9683;0,0858205101724672
"7880";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2027;822;9678;0,0849349039057656
"7881";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2028;817;9680;0,084400826446281
"7882";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2029;803;9684;0,0829202808756712
"7883";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2030;788;9686;0,081354532314681
"7884";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2031;772;9691;0,07966154163657
"7885";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2032;762;9692;0,0786215435410648
"7886";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2033;740;9706;0,076241500103029
"7887";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2034;718;9710;0,0739443872296601
"7888";10;"Los Lagos";103;"Osorno";10307;"San Pablo";2035;692;9722;0,0711787698004526
"7889";10;"Los Lagos";104;"Palena";10401;"Chaitén";2002;965;6213;0,155319491389023
"7890";10;"Los Lagos";104;"Palena";10401;"Chaitén";2003;869;5692;0,152670414617006
"7891";10;"Los Lagos";104;"Palena";10401;"Chaitén";2004;795;5337;0,148960089938168
"7892";10;"Los Lagos";104;"Palena";10401;"Chaitén";2005;747;5070;0,147337278106509
"7893";10;"Los Lagos";104;"Palena";10401;"Chaitén";2006;713;4872;0,146346469622332
"7894";10;"Los Lagos";104;"Palena";10401;"Chaitén";2007;686;4724;0,145215918712955
"7895";10;"Los Lagos";104;"Palena";10401;"Chaitén";2008;666;4623;0,144062297209604
"7896";10;"Los Lagos";104;"Palena";10401;"Chaitén";2009;644;4556;0,141352063213345
"7897";10;"Los Lagos";104;"Palena";10401;"Chaitén";2010;616;4512;0,136524822695035
"7898";10;"Los Lagos";104;"Palena";10401;"Chaitén";2011;591;4491;0,131596526386106
"7899";10;"Los Lagos";104;"Palena";10401;"Chaitén";2012;564;4484;0,125780553077609
"7900";10;"Los Lagos";104;"Palena";10401;"Chaitén";2013;536;4476;0,119749776586238
"7901";10;"Los Lagos";104;"Palena";10401;"Chaitén";2014;502;4491;0,111779113783122
"7902";10;"Los Lagos";104;"Palena";10401;"Chaitén";2015;469;4512;0,103945035460993
"7903";10;"Los Lagos";104;"Palena";10401;"Chaitén";2016;429;4548;0,0943271767810026
"7904";10;"Los Lagos";104;"Palena";10401;"Chaitén";2017;396;4584;0,0863874345549738
"7905";10;"Los Lagos";104;"Palena";10401;"Chaitén";2018;386;4602;0,0838765754019991
"7906";10;"Los Lagos";104;"Palena";10401;"Chaitén";2019;379;4622;0,0819991345737776
"7907";10;"Los Lagos";104;"Palena";10401;"Chaitén";2020;373;4647;0,0802668388207446
"7908";10;"Los Lagos";104;"Palena";10401;"Chaitén";2021;362;4671;0,0774994647827018
"7909";10;"Los Lagos";104;"Palena";10401;"Chaitén";2022;357;4693;0,0760707436607714
"7910";10;"Los Lagos";104;"Palena";10401;"Chaitén";2023;350;4711;0,0742942050520059
"7911";10;"Los Lagos";104;"Palena";10401;"Chaitén";2024;341;4737;0,0719864893392442
"7912";10;"Los Lagos";104;"Palena";10401;"Chaitén";2025;340;4754;0,0715187210769878
"7913";10;"Los Lagos";104;"Palena";10401;"Chaitén";2026;340;4773;0,0712340247223968
"7914";10;"Los Lagos";104;"Palena";10401;"Chaitén";2027;340;4786;0,0710405348934392
"7915";10;"Los Lagos";104;"Palena";10401;"Chaitén";2028;335;4810;0,0696465696465697
"7916";10;"Los Lagos";104;"Palena";10401;"Chaitén";2029;337;4832;0,0697433774834437
"7917";10;"Los Lagos";104;"Palena";10401;"Chaitén";2030;332;4855;0,0683831101956746
"7918";10;"Los Lagos";104;"Palena";10401;"Chaitén";2031;329;4876;0,067473338802297
"7919";10;"Los Lagos";104;"Palena";10401;"Chaitén";2032;325;4900;0,0663265306122449
"7920";10;"Los Lagos";104;"Palena";10401;"Chaitén";2033;321;4922;0,0652173913043478
"7921";10;"Los Lagos";104;"Palena";10401;"Chaitén";2034;313;4948;0,0632578819725141
"7922";10;"Los Lagos";104;"Palena";10401;"Chaitén";2035;304;4974;0,0611178126256534
"7923";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2002;166;1765;0,0940509915014164
"7924";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2003;173;1847;0,0936654033567948
"7925";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2004;179;1921;0,0931806350858928
"7926";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2005;193;1975;0,0977215189873418
"7927";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2006;198;2037;0,0972017673048601
"7928";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2007;212;2084;0,101727447216891
"7929";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2008;217;2128;0,101973684210526
"7930";10;"Los Lagos";104;"Palena";10402;"Futaleufú";2009;227;2173;0,104463874827428
